"ensembl_gene_id","hgnc_symbol","percentage_gene_gc_content","gene_biotype","chromosome_name","gene_length"
"ENSG00000166793","YPEL4",55.21,"protein_coding","11",11168
"ENSG00000166801","FAM111A",40.01,"protein_coding","11",17424
"ENSG00000166840","GLYATL1",39.86,"protein_coding","11",13329
"ENSG00000166884","OR4D6",49.72,"protein_coding","11",1054
"ENSG00000166889","PATL1",39.89,"protein_coding","11",4569
"ENSG00000166900","STX3",43.39,"protein_coding","11",13718
"ENSG00000166902","MRPL16",44.32,"protein_coding","11",3136
"ENSG00000166928","MS4A14",38.93,"protein_coding","11",12981
"ENSG00000166930","MS4A5",39.77,"protein_coding","11",2155
"ENSG00000166959","MS4A8",45.71,"protein_coding","11",6150
"ENSG00000166961","MS4A15",50.14,"protein_coding","11",5391
"ENSG00000167770","OTUB1",59.12,"protein_coding","11",14907
"ENSG00000167771","RCOR2",61.85,"protein_coding","11",3983
"ENSG00000167791","CABP2",59.65,"protein_coding","11",2817
"ENSG00000167792","NDUFV1",56.2,"protein_coding","11",15560
"ENSG00000167797","CDK2AP2",62.33,"protein_coding","11",5168
"ENSG00000167799","NUDT8",65.15,"protein_coding","11",2886
"ENSG00000167800","TBX10",55.49,"protein_coding","11",1548
"ENSG00000167822","OR8J3",33.55,"protein_coding","11",10090
"ENSG00000167825","OR5I1",40.53,"protein_coding","11",945
"ENSG00000167985","SDHAF2",45.09,"protein_coding","11",5081
"ENSG00000167986","DDB1",47.67,"protein_coding","11",25412
"ENSG00000167987","VPS37C",49.88,"protein_coding","11",4605
"ENSG00000167992","VWCE",51.52,"protein_coding","11",11957
"ENSG00000167994","RAB3IL1",59.29,"protein_coding","11",4608
"ENSG00000167995","BEST1",52.07,"protein_coding","11",16506
"ENSG00000167996","FTH1",50.4,"protein_coding","11",7026
"ENSG00000168000","BSCL2",51.19,"protein_coding","11",13339
"ENSG00000168002","POLR2G",50.52,"protein_coding","11",4866
"ENSG00000168003","SLC3A2",48.27,"protein_coding","11",15771
"ENSG00000168004","PLAAT5",40.25,"protein_coding","11",8362
"ENSG00000168005","SPINDOC",52.78,"protein_coding","11",3036
"ENSG00000168010","ATG16L2",52.71,"protein_coding","11",21536
"ENSG00000168040","FADD",55.01,"protein_coding","11",1841
"ENSG00000168056","LTBP3",60.22,"protein_coding","11",21102
"ENSG00000168060","NAALADL1",54.38,"protein_coding","11",14306
"ENSG00000168061","SAC3D1",58.58,"protein_coding","11",4941
"ENSG00000168062","BATF2",53.1,"protein_coding","11",8281
"ENSG00000168065","SLC22A11",56.7,"protein_coding","11",10015
"ENSG00000168066","SF1",49.33,"protein_coding","11",16990
"ENSG00000168067","MAP4K2",56.72,"protein_coding","11",14263
"ENSG00000168070","MAJIN",45.15,"protein_coding","11",4434
"ENSG00000168071","CCDC88B",61.62,"protein_coding","11",18247
"ENSG00000168439","STIP1",50.06,"protein_coding","11",7768
"ENSG00000168496","FEN1",48.87,"protein_coding","11",3560
"ENSG00000168515","SCGB1D1",48.38,"protein_coding","11",453
"ENSG00000168539","CHRM1",53.85,"protein_coding","11",5318
"ENSG00000168569","TMEM223",52.08,"protein_coding","11",3429
"ENSG00000171067","C11orf24",52.05,"protein_coding","11",6021
"ENSG00000171219","CDC42BPG",60.8,"protein_coding","11",7248
"ENSG00000171671","SHANK2-AS3",52.49,"lncRNA","11",1683
"ENSG00000172154","OR8I2",42.28,"protein_coding","11",1010
"ENSG00000172188","OR4C11",34.58,"protein_coding","11",3782
"ENSG00000172199","OR8U1",43.87,"protein_coding","11",930
"ENSG00000172208","OR4X2",48.49,"protein_coding","11",1025
"ENSG00000172289","OR10V1",47.85,"protein_coding","11",930
"ENSG00000172320","OR5A1",39.21,"protein_coding","11",9663
"ENSG00000172324","OR5A2",39.78,"protein_coding","11",22175
"ENSG00000172362","OR5B12",36.04,"protein_coding","11",2861
"ENSG00000172365","OR5B2",36.79,"protein_coding","11",3233
"ENSG00000172377","OR9I1",38.32,"protein_coding","11",4229
"ENSG00000172409","CLP1",47.28,"protein_coding","11",7751
"ENSG00000172457","OR9G4",39.65,"protein_coding","11",11170
"ENSG00000172459","OR5AR1",45.91,"protein_coding","11",1026
"ENSG00000172464","OR5AP2",43.34,"protein_coding","11",1006
"ENSG00000172487","OR8J1",34.73,"protein_coding","11",3613
"ENSG00000172489","OR5T3",38.81,"protein_coding","11",1992
"ENSG00000172500","FIBP",55.12,"protein_coding","11",8034
"ENSG00000172508","CARNS1",62.67,"protein_coding","11",16441
"ENSG00000172531","PPP1CA",61.16,"protein_coding","11",6607
"ENSG00000172543","CTSW",59.05,"protein_coding","11",2594
"ENSG00000172613","RAD9A",52.03,"protein_coding","11",8721
"ENSG00000172638","EFEMP2",60.57,"protein_coding","11",14636
"ENSG00000172663","TMEM134",56.67,"protein_coding","11",12947
"ENSG00000172689","MS4A10",51.98,"protein_coding","11",2311
"ENSG00000172725","CORO1B",64.53,"protein_coding","11",12081
"ENSG00000172732","MUS81",60.2,"protein_coding","11",14250
"ENSG00000172742","OR4D9",42.42,"protein_coding","11",7310
"ENSG00000172757","CFL1",50.18,"protein_coding","11",11861
"ENSG00000172769","OR5B3",36.91,"protein_coding","11",1991
"ENSG00000172772","OR10W1",46.9,"protein_coding","11",1469
"ENSG00000172803","SNX32",49.41,"protein_coding","11",9178
"ENSG00000172818","OVOL1",60.15,"protein_coding","11",5130
"ENSG00000172830","SSH3",61.2,"protein_coding","11",9829
"ENSG00000172890","NADSYN1",49.97,"protein_coding","11",25366
"ENSG00000172893","DHCR7",51.71,"protein_coding","11",7656
"ENSG00000172922","RNASEH2C",55.55,"protein_coding","11",19162
"ENSG00000172927","MYEOV",49.12,"protein_coding","11",10827
"ENSG00000172932","ANKRD13D",52.18,"protein_coding","11",15327
"ENSG00000172935","MRGPRF",60.09,"protein_coding","11",4955
"ENSG00000172938","MRGPRD",59.73,"protein_coding","11",966
"ENSG00000172977","KAT5",55.16,"protein_coding","11",9148
"ENSG00000173020","GRK2",60.92,"protein_coding","11",15030
"ENSG00000173039","RELA",55.64,"protein_coding","11",20000
"ENSG00000173113","TRMT112",56.49,"protein_coding","11",4118
"ENSG00000173120","KDM2A",42.99,"protein_coding","11",28463
"ENSG00000173153","ESRRA",57.13,"protein_coding","11",7064
"ENSG00000173156","RHOD",55.57,"protein_coding","11",2109
"ENSG00000173227","SYT12",53.68,"protein_coding","11",12840
"ENSG00000173237","C11orf86",59.9,"protein_coding","11",1187
"ENSG00000173264","GPR137",56.27,"protein_coding","11",10795
"ENSG00000173327","MAP3K11",57.13,"protein_coding","11",20427
"ENSG00000173338","KCNK7",60.41,"protein_coding","11",4359
"ENSG00000173442","EHBP1L1",60.61,"protein_coding","11",14038
"ENSG00000173457","PPP1R14B",65.52,"protein_coding","11",2443
"ENSG00000173465","ZNRD2",61.24,"protein_coding","11",4677
"ENSG00000173486","FKBP2",63.63,"protein_coding","11",4568
"ENSG00000173511","VEGFB",61.25,"protein_coding","11",2897
"ENSG00000173599","PC",51.93,"protein_coding","11",16279
"ENSG00000173621","LRFN4",70.38,"protein_coding","11",4693
"ENSG00000173653","RCE1",60.49,"protein_coding","11",7705
"ENSG00000173715","C11orf80",42.68,"protein_coding","11",10534
"ENSG00000173825","TIGD3",63.5,"protein_coding","11",2028
"ENSG00000173898","SPTBN2",55.04,"protein_coding","11",21963
"ENSG00000173914","RBM4B",43.82,"protein_coding","11",6885
"ENSG00000173933","RBM4",44.83,"protein_coding","11",11922
"ENSG00000173992","CCS",51.29,"protein_coding","11",6277
"ENSG00000174080","CTSF",58.66,"protein_coding","11",6263
"ENSG00000174165","ZDHHC24",52.32,"protein_coding","11",8122
"ENSG00000174276","ZNHIT2",68.13,"protein_coding","11",1878
"ENSG00000174483","BBS1",49.92,"protein_coding","11",17514
"ENSG00000174516","PELI3",56.57,"protein_coding","11",13023
"ENSG00000174547","MRPL11",48.04,"protein_coding","11",5312
"ENSG00000174576","NPAS4",56.31,"protein_coding","11",5884
"ENSG00000174669","SLC29A2",58.27,"protein_coding","11",9894
"ENSG00000174684","B4GAT1",56.78,"protein_coding","11",2007
"ENSG00000174744","BRMS1",55.88,"protein_coding","11",6542
"ENSG00000174791","RIN1",62.23,"protein_coding","11",14168
"ENSG00000174807","CD248",65.39,"protein_coding","11",2551
"ENSG00000174851","YIF1A",58.83,"protein_coding","11",7172
"ENSG00000174871","CNIH2",61.44,"protein_coding","11",5073
"ENSG00000174903","RAB1B",55.52,"protein_coding","11",2591
"ENSG00000174914","OR9G1",35.41,"protein_coding","11",4529
"ENSG00000174937","OR5M3",32.95,"protein_coding","11",2451
"ENSG00000174957","OR5J2",43.66,"protein_coding","11",939
"ENSG00000174970","OR10AG1",32.98,"protein_coding","11",3823
"ENSG00000174982","OR4S2",36.82,"protein_coding","11",3147
"ENSG00000174996","KLC2",60.47,"protein_coding","11",11333
"ENSG00000175115","PACS1",43.99,"protein_coding","11",14194
"ENSG00000175229","GAL3ST3",55.97,"protein_coding","11",5578
"ENSG00000175294","CATSPER1",56.69,"protein_coding","11",3301
"ENSG00000175315","CST6",61.28,"protein_coding","11",592
"ENSG00000175334","BANF1",57.86,"protein_coding","11",4876
"ENSG00000175376","EIF1AD",48.54,"protein_coding","11",6949
"ENSG00000175463","TBC1D10C",61.91,"protein_coding","11",12231
"ENSG00000175467","SART1",55.2,"protein_coding","11",7976
"ENSG00000175482","POLD4",58.04,"protein_coding","11",11377
"ENSG00000175505","CLCF1",60.06,"protein_coding","11",2672
"ENSG00000175513","TSGA10IP",51.57,"protein_coding","11",3849
"ENSG00000175514","GPR152",65.78,"protein_coding","11",1429
"ENSG00000175544","CABP4",57.47,"protein_coding","11",6857
"ENSG00000175550","DRAP1",65.33,"protein_coding","11",4500
"ENSG00000175573","C11orf68",61.47,"protein_coding","11",4496
"ENSG00000175592","FOSL1",55.66,"protein_coding","11",4043
"ENSG00000175602","CCDC85B",71.65,"protein_coding","11",963
"ENSG00000175619","OR4B1",46.99,"protein_coding","11",930
"ENSG00000175634","RPS6KB2",58.79,"protein_coding","11",11517
"ENSG00000176200","OR4D11",49.68,"protein_coding","11",936
"ENSG00000176340","COX8A",56.81,"protein_coding","11",494
"ENSG00000176485","PLAAT3",45.84,"protein_coding","11",4684
"ENSG00000176495","OR5AN1",39.36,"protein_coding","11",9883
"ENSG00000176540","OR4C5",44.95,"protein_coding","11",981
"ENSG00000176547","OR4C3",42.99,"protein_coding","11",2623
"ENSG00000176555","OR4S1",48.06,"protein_coding","11",930
"ENSG00000176567","OR4X1",49.67,"protein_coding","11",918
"ENSG00000176973","FAM89B",64.22,"protein_coding","11",3997
"ENSG00000177363","LRRN4CL",53.66,"protein_coding","11",2212
"ENSG00000179292","TMEM151A",64.72,"protein_coding","11",2538
"ENSG00000180475","OR10Q1",57.28,"protein_coding","11",1037
"ENSG00000180714","OR5AZ1P",51.11,"unprocessed_pseudogene","11",943
"ENSG00000181273","OR5AK2",39.26,"protein_coding","11",996
"ENSG00000181282","OR5AK3P",36.55,"unprocessed_pseudogene","11",1297
"ENSG00000181296","OR5G1P",45.03,"unprocessed_pseudogene","11",946
"ENSG00000181325","OR9G3P",47.71,"unprocessed_pseudogene","11",918
"ENSG00000181371","OR5M8",43.74,"protein_coding","11",1047
"ENSG00000181693","OR8H1",33.46,"protein_coding","11",4892
"ENSG00000181698","OR5T1",34.47,"protein_coding","11",2589
"ENSG00000181718","OR5T2",37.73,"protein_coding","11",3310
"ENSG00000181752","OR8K5",40.04,"protein_coding","11",924
"ENSG00000181761","OR8H3",42.71,"protein_coding","11",939
"ENSG00000181767","OR8H2",32.3,"protein_coding","11",6917
"ENSG00000181780","OR5J1P",41.85,"unprocessed_pseudogene","11",939
"ENSG00000181785","OR5AS1",37.64,"protein_coding","11",8835
"ENSG00000181837","OR5D17P",44.95,"unprocessed_pseudogene","11",981
"ENSG00000181903","OR4C6",40.63,"protein_coding","11",2078
"ENSG00000181908","LINC02724",54.26,"lncRNA","11",2340
"ENSG00000181927","OR4P4",34.39,"protein_coding","11",3025
"ENSG00000181939","OR4C15",42.5,"protein_coding","11",2064
"ENSG00000181943","OR4A21P",42.06,"unprocessed_pseudogene","11",944
"ENSG00000181950","OR4A13P",42.68,"unprocessed_pseudogene","11",942
"ENSG00000181958","OR4A15",41.45,"protein_coding","11",1980
"ENSG00000181961","OR4A16",41.17,"protein_coding","11",1081
"ENSG00000181995","LINC00301",38.98,"transcribed_unitary_pseudogene","11",3124
"ENSG00000182053","TRIM49B",36.78,"protein_coding","11",2833
"ENSG00000182365","OR5F2P",45.8,"unprocessed_pseudogene","11",941
"ENSG00000182450","KCNK4",58.14,"protein_coding","11",9214
"ENSG00000182565","OR4C2P",41.17,"unprocessed_pseudogene","11",1064
"ENSG00000182791","CCDC87",55.16,"protein_coding","11",2888
"ENSG00000183134","PTGDR2",56.64,"protein_coding","11",2881
"ENSG00000183908","LRRC55",48.15,"protein_coding","11",10611
"ENSG00000184055","OR7E87P",49.19,"unprocessed_pseudogene","11",929
"ENSG00000184224","C11orf72",51.87,"lncRNA","11",3557
"ENSG00000184276","DEFB108B",37.57,"protein_coding","11",978
"ENSG00000184741","OR5AQ1P",34.9,"transcribed_unprocessed_pseudogene","11",3942
"ENSG00000184743","ATL3",42.43,"protein_coding","11",8868
"ENSG00000184789","OR4C10P",44.15,"unprocessed_pseudogene","11",931
"ENSG00000184795","UNC93B5",57.99,"unprocessed_pseudogene","11",699
"ENSG00000184999","SLC22A10",39.45,"protein_coding","11",6658
"ENSG00000185085","INTS5",54.61,"protein_coding","11",3285
"ENSG00000185475","TMEM179B",52.82,"protein_coding","11",3466
"ENSG00000185701","OR5M5P",44.34,"unprocessed_pseudogene","11",936
"ENSG00000185926","OR4C46",44.52,"protein_coding","11",930
"ENSG00000186113","OR5D14",44.87,"protein_coding","11",945
"ENSG00000186119","OR5D18",45.61,"protein_coding","11",991
"ENSG00000186124","OR9M1P",35.79,"transcribed_unprocessed_pseudogene","11",4084
"ENSG00000186508","OR9I2P",46.95,"unprocessed_pseudogene","11",903
"ENSG00000186509","OR9Q1",40.01,"protein_coding","11",4622
"ENSG00000186513","OR9Q2",40.57,"protein_coding","11",4859
"ENSG00000186635","ARAP1",54.91,"protein_coding","11",19281
"ENSG00000186642","PDE2A",55.35,"protein_coding","11",17712
"ENSG00000186652","PRG2",50.99,"protein_coding","11",4260
"ENSG00000186660","ZFP91",36.5,"protein_coding","11",5776
"ENSG00000186886","OR5D3P",33.25,"protein_coding","11",3685
"ENSG00000186895","FGF3",61.22,"protein_coding","11",2422
"ENSG00000186907","RTN4RL2",54.61,"protein_coding","11",2479
"ENSG00000187049","TMEM216",48.25,"protein_coding","11",3525
"ENSG00000187066","TMEM262",55.56,"protein_coding","11",6104
"ENSG00000187612","OR5W2",40.62,"protein_coding","11",933
"ENSG00000188070","C11orf95",61.54,"protein_coding","11",7656
"ENSG00000188439","OR4P1P",37.94,"unprocessed_pseudogene","11",1136
"ENSG00000189057","FAM111B",38.92,"protein_coding","11",13539
"ENSG00000196600","SLC22A25",39.58,"protein_coding","11",6571
"ENSG00000197136","PCNX3",60.5,"protein_coding","11",12176
"ENSG00000197161","OR4C4P",41.81,"unprocessed_pseudogene","11",931
"ENSG00000197345","MRPL21",50.69,"protein_coding","11",5855
"ENSG00000197629","MPEG1",46.97,"protein_coding","11",4418
"ENSG00000197658","SLC22A24",39.26,"protein_coding","11",2719
"ENSG00000197745","SCGB1D4",50.02,"protein_coding","11",446
"ENSG00000197786","OR5B17",41.75,"protein_coding","11",946
"ENSG00000197847","SLC22A20P",50.83,"transcribed_unitary_pseudogene","11",5731
"ENSG00000197866","OR5M12P",44.78,"unprocessed_pseudogene","11",929
"ENSG00000197887","OR1S2",45.1,"protein_coding","11",1919
"ENSG00000197891","SLC22A12",58.62,"protein_coding","11",8240
"ENSG00000197901","SLC22A6",46.08,"protein_coding","11",6372
"ENSG00000198261","OR5BB1P",44.52,"unprocessed_pseudogene","11",939
"ENSG00000198283","OR5B21",47.91,"protein_coding","11",931
"ENSG00000198561","CTNND1",42.81,"protein_coding","11",34886
"ENSG00000199325","RNU4-39P",45.67,"snRNA","11",127
"ENSG00000200817","RNU6-899P",38.32,"snRNA","11",107
"ENSG00000200898","RNU6-1243P",40.19,"snRNA","11",107
"ENSG00000201684","RN7SKP239",51.53,"misc_RNA","11",295
"ENSG00000202070","RNU6-1175P",42.06,"snRNA","11",107
"ENSG00000202089","RNU6-1306P",35.35,"snRNA","11",99
"ENSG00000202317","RNU1-84P",53.05,"snRNA","11",164
"ENSG00000204571","KRTAP5-11",47.21,"protein_coding","11",2207
"ENSG00000204572","KRTAP5-10",59.59,"protein_coding","11",1173
"ENSG00000204710","SPDYC",56.84,"protein_coding","11",991
"ENSG00000204922","UQCC3",52.84,"protein_coding","11",4215
"ENSG00000204950","LRRC10B",67.71,"protein_coding","11",2270
"ENSG00000204979","MS4A13",37.88,"protein_coding","11",1793
"ENSG00000204989","OR4D8P",47.31,"unprocessed_pseudogene","11",930
"ENSG00000205025","OR5G5P",36.37,"transcribed_unprocessed_pseudogene","11",2135
"ENSG00000205029","OR5D16",42.65,"protein_coding","11",987
"ENSG00000205030","OR5L2",48.5,"protein_coding","11",936
"ENSG00000205339","IPO7",40.39,"protein_coding","11",8811
"ENSG00000206587","RNU6-46P",42.06,"snRNA","11",107
"ENSG00000206597","SNORA57",63.76,"snoRNA","11",149
"ENSG00000206638","RNU6-672P",39.25,"snRNA","11",107
"ENSG00000207012","RNU6-72P",39.24,"snRNA","11",79
"ENSG00000207153","RNU6-933P",42.06,"snRNA","11",107
"ENSG00000207200","RNU6-45P",43.93,"snRNA","11",107
"ENSG00000208009","MIR130A",50.56,"miRNA","11",89
"ENSG00000211450","SELENOH",51.67,"protein_coding","11",6378
"ENSG00000213275","IFITM9P",59.09,"processed_pseudogene","11",396
"ENSG00000213402","PTPRCAP",64.47,"protein_coding","11",907
"ENSG00000213409","C1QBPP2",53.33,"processed_pseudogene","11",825
"ENSG00000213445","SIPA1",60.74,"protein_coding","11",8994
"ENSG00000213465","ARL2",55.28,"protein_coding","11",4038
"ENSG00000213592","PPIAP42",48.25,"processed_pseudogene","11",487
"ENSG00000213593","TMX2",45.19,"protein_coding","11",6176
"ENSG00000213607","OR4A45P",42.06,"unprocessed_pseudogene","11",901
"ENSG00000214534","ZNF705E",36.63,"protein_coding","11",3442
"ENSG00000214659","KRT8P26",59.56,"processed_pseudogene","11",1276
"ENSG00000214753","HNRNPUL2",46.25,"protein_coding","11",5653
"ENSG00000214756","CSKMT",52.54,"protein_coding","11",6648
"ENSG00000214782","MS4A18",46.94,"protein_coding","11",2021
"ENSG00000214787","MS4A4E",39.28,"protein_coding","11",4941
"ENSG00000214872","SMTNL1",53.84,"protein_coding","11",2270
"ENSG00000214880","OR7E5P",47.17,"unprocessed_pseudogene","11",706
"ENSG00000214891","TRIM64C",38.21,"protein_coding","11",1353
"ENSG00000219061","TRIM51FP",37,"unprocessed_pseudogene","11",1353
"ENSG00000219435","CATSPERZ",55.7,"protein_coding","11",1714
"ENSG00000220948","TRIM51GP",35.76,"protein_coding","11",2536
"ENSG00000221273","MIR1237",77.45,"miRNA","11",102
"ENSG00000221333","MIR548K",34.48,"miRNA","11",116
"ENSG00000221840","OR4A5",42.11,"protein_coding","11",1071
"ENSG00000221954","OR4C12",41.86,"protein_coding","11",1063
"ENSG00000221968","FADS3",57.37,"protein_coding","11",13083
"ENSG00000222328","RNU2-2P",43.98,"snRNA","11",191
"ENSG00000222477","RNU2-23P",40.51,"snRNA","11",195
"ENSG00000222998","RN7SKP259",52.25,"misc_RNA","11",333
"ENSG00000223223","RN7SKP192",48.62,"misc_RNA","11",327
"ENSG00000225538","OR5BE1P",38.73,"transcribed_unprocessed_pseudogene","11",2115
"ENSG00000225802","WARS1P1",45.99,"unprocessed_pseudogene","11",454
"ENSG00000225805","DEFB131B",33.75,"protein_coding","11",213
"ENSG00000225997","OR4A8",41.27,"polymorphic_pseudogene","11",945
"ENSG00000226627","SHANK2-AS1",52.61,"lncRNA","11",4920
"ENSG00000227467","LINC01537",47.63,"lncRNA","11",2450
"ENSG00000227547","OR4A2P",42.94,"unprocessed_pseudogene","11",913
"ENSG00000227806","OR5W1P",42.22,"unprocessed_pseudogene","11",938
"ENSG00000228915","OR7E128P",48.44,"unprocessed_pseudogene","11",1024
"ENSG00000229183","PGA4",53.04,"protein_coding","11",8605
"ENSG00000229361","UBTFL7",44.33,"processed_pseudogene","11",1191
"ENSG00000229719","MIR194-2HG",57.99,"lncRNA","11",3647
"ENSG00000229859","PGA3",53.02,"protein_coding","11",7734
"ENSG00000230213","OR8V1P",38.03,"unprocessed_pseudogene","11",873
"ENSG00000230416","OR5M4P",42.16,"unprocessed_pseudogene","11",925
"ENSG00000231680","LINC02723",49.13,"lncRNA","11",985
"ENSG00000231793","DOC2GP",62.93,"transcribed_unitary_pseudogene","11",5471
"ENSG00000232511","OR2AH1P",34.92,"transcribed_unprocessed_pseudogene","11",3672
"ENSG00000233301","OR4C14P",44.2,"unprocessed_pseudogene","11",923
"ENSG00000233436","BTBD18",45.75,"protein_coding","11",6135
"ENSG00000233499","OR5B1P",43.97,"unprocessed_pseudogene","11",928
"ENSG00000234857","HNRNPUL2-BSCL2",48.92,"protein_coding","11",4001
"ENSG00000234964","FABP5P7",44.44,"processed_pseudogene","11",405
"ENSG00000235678","OR5AN2P",43.19,"unprocessed_pseudogene","11",896
"ENSG00000235855","OR7E145P",48.61,"unprocessed_pseudogene","11",973
"ENSG00000236262","SHANK2-AS2",48,"lncRNA","11",356
"ENSG00000236541","VN2R9P",55.09,"unitary_pseudogene","11",953
"ENSG00000236607","EEF1DP8",57.28,"processed_pseudogene","11",536
"ENSG00000237388","OR4A47",43.05,"protein_coding","11",1064
